time,id,group_id
2470,246,182
2470,247,182
2470,248,182
2470,249,182
2470,250,192
2470,251,198
2470,252,198
2470,321,171
2470,322,169
2470,323,206
2470,324,195
2470,325,195
2470,376,131
2470,377,181
2470,380,194
2470,381,194
2470,382,194
2470,383,194
2470,384,199
2480,114,171
2480,115,171
2480,116,171
2480,117,171
2480,121,183
2480,122,193
2480,123,183
2480,124,193
2480,125,188
2480,126,188
2480,127,196
2480,128,196
2480,129,196
2480,130,196
2480,131,193
2480,132,196
2480,133,196
2480,134,196
2480,135,169
2480,136,202
2480,137,205
2480,138,205
2480,232,131
2480,233,131
2480,238,131
2480,243,168
2480,244,168
2480,245,168
2480,246,182
2480,247,182
2480,248,207
2480,249,207
2480,250,192
2480,251,198
2480,252,198
2480,321,171
2480,322,169
2480,323,206
2480,324,195
2480,325,195
2480,376,131
2480,377,181
2480,380,194
2480,381,194
2480,382,194
2480,383,194
2480,384,199
2480,386,208
2490,114,171
2490,115,171
2490,116,171
2490,117,171
2490,121,183
2490,122,193
2490,123,183
2490,124,193
2490,125,188
2490,126,188
2490,127,196
2490,128,196
2490,129,196
2490,130,196
2490,131,193
2490,132,196
2490,133,196
2490,134,196
2490,135,202
2490,136,202
2490,137,205
2490,138,205
2490,139,209
2490,232,131
2490,233,131
2490,238,131
2490,243,168
2490,244,168
2490,245,168
2490,246,182
2490,247,182
2490,248,182
2490,249,182
2490,250,192
2490,251,198
2490,252,198
2490,321,210
2490,322,169
2490,323,206
2490,324,195
2490,325,195
2490,376,169
2490,380,194
2490,381,194
2490,382,194
2490,383,194
2490,384,199
2490,386,208
2500,114,171
2500,115,171
2500,116,171
2500,117,171
2500,121,183
2500,122,193
2500,123,183
2500,124,193
2500,125,188
2500,126,188
2500,127,196
2500,128,196
2500,129,196
2500,130,196
2500,131,193
2500,132,196
2500,133,196
2500,134,196
2500,135,202
2500,136,202
2500,137,205
2500,138,205
2500,139,209
2500,232,131
2500,233,131
2500,238,131
2500,243,168
2500,244,168
2500,245,168
2500,246,182
2500,247,182
2500,248,182
2500,249,182
2500,250,192
2500,251,198
2500,252,198
2500,253,171
2500,321,169
2500,322,196
2500,323,206
2500,324,195
2500,325,195
2500,376,131
2500,380,194
2500,381,194
2500,382,194
2500,383,194
2500,384,199
2500,386,208
2510,114,171
2510,115,171
2510,116,171
2510,117,171
2510,121,183
2510,122,193
2510,123,183
2510,124,193
2510,125,188
2510,126,188
2510,127,196
2510,128,196
2510,129,196
2510,130,196
2510,131,193
2510,132,196
2510,133,196
2510,134,196
2510,135,202
2510,136,202
2510,137,205
2510,138,205
2510,139,209
2510,232,131
2510,233,183
2510,238,131
2510,243,168
2510,244,131
2510,245,131
2510,246,182
2510,247,182
2510,248,182
2510,249,182
2510,250,188
2510,251,198
2510,252,198
2510,253,211
2510,254,171
2510,321,169
2510,322,196
2510,323,168
2510,324,195
2510,325,195
2510,376,183
2510,380,194
2510,381,194
2510,382,194
2510,383,194
2510,384,199
2510,386,208
2520,114,171
2520,115,171
2520,116,171
2520,117,171
2520,121,183
2520,122,193
2520,123,183
2520,124,193
2520,125,188
2520,126,188
2520,127,196
2520,128,196
2520,129,196
2520,130,196
2520,131,193
2520,132,196
2520,133,193
2520,134,196
2520,135,202
2520,136,205
2520,137,205
2520,138,205
2520,139,209
2520,140,131
2520,232,131
2520,233,131
2520,238,131
2520,243,168
2520,244,168
2520,245,168
2520,246,182
2520,247,182
2520,248,182
2520,249,182
2520,250,188
2520,251,198
2520,252,198
2520,253,211
2520,254,211
2520,255,171
2520,321,169
2520,322,196
2520,323,206
2520,324,195
2520,325,195
2520,376,183
2520,380,194
2520,381,194
2520,382,194
2520,383,194
2520,384,199
2520,386,208
2530,114,171
2530,115,171
2530,116,171
2530,117,171
2530,121,183
2530,122,193
2530,123,183
2530,124,193
2530,125,188
2530,126,188
2530,127,196
2530,128,196
2530,129,196
2530,130,196
2530,131,193
2530,132,196
2530,133,196
2530,134,196
2530,135,202
2530,136,205
2530,137,205
2530,138,205
2530,139,209
2530,140,205
2530,141,131
2530,232,131
2530,233,131
2530,238,131
2530,243,168
2530,244,168
2530,245,168
2530,246,182
2530,247,182
2530,248,182
2530,249,182
2530,250,192
2530,251,198
2530,252,198
2530,253,211
2530,254,211
2530,255,212
2530,321,171
2530,322,196
2530,323,206
2530,324,195
2530,325,195
2530,376,183
2530,381,194
2530,382,194
2530,383,194
2530,384,199
2530,386,208
2540,114,171
2540,115,171
2540,116,171
2540,121,183
2540,122,193
2540,123,183
2540,124,193
2540,125,188
2540,126,188
2540,127,196
2540,128,196
2540,129,196
2540,130,196
2540,131,193
2540,132,196
2540,133,196
2540,134,196
2540,135,202
2540,136,213
2540,137,205
2540,138,205
2540,139,209
2540,140,205
2540,141,205
2540,232,131
2540,233,131
2540,238,131
2540,243,168
2540,244,168
2540,245,168
2540,246,182
2540,247,182
2540,248,182
2540,249,182
2540,250,192
2540,251,198
2540,252,198
2540,253,211
2540,254,211
2540,255,212
2540,321,169
2540,322,196
2540,323,206
2540,324,195
2540,325,195
2540,376,183
2540,381,194
2540,382,194
2540,383,194
2540,384,199
2540,386,208
2550,115,171
2550,116,171
2550,121,183
2550,122,193
2550,123,183
2550,124,193
2550,125,188
2550,126,188
2550,127,196
2550,128,196
2550,129,196
2550,130,196
2550,131,193
2550,132,196
2550,133,196
2550,134,196
2550,135,202
2550,136,213
2550,137,205
2550,138,205
2550,139,205
2550,140,205
2550,141,205
2550,232,131
2550,233,131
2550,238,131
2550,243,194
2550,244,194
2550,245,168
2550,246,182
2550,247,182
2550,248,214
2550,249,214
2550,250,192
2550,251,198
2550,252,198
2550,253,211
2550,254,211
2550,255,212
2550,321,171
2550,322,196
2550,323,168
2550,324,195
2550,325,195
2550,376,183
2550,382,194
2550,383,194
2550,386,208
2560,115,171
2560,116,171
2560,121,183
2560,122,193
2560,123,183
2560,124,193
2560,126,188
2560,127,196
2560,128,196
2560,129,196
2560,130,196
2560,131,193
2560,132,196
2560,133,196
2560,134,196
2560,135,202
2560,136,213
2560,137,205
2560,138,205
2560,139,209
2560,140,205
2560,141,205
2560,232,131
2560,233,131
2560,238,131
2560,243,168
2560,244,168
2560,245,206
2560,246,182
2560,248,182
2560,249,182
2560,251,198
2560,252,198
2560,253,211
2560,254,211
2560,255,211
2560,321,171
2560,322,183
2560,323,206
2560,324,195
2560,325,195
2560,376,183
2560,382,194
2560,383,194
2560,386,208
2570,115,171
2570,116,171
2570,121,183
2570,122,193
2570,123,183
2570,124,193
2570,127,202
2570,128,196
2570,129,196
2570,130,183
2570,131,193
2570,132,196
2570,133,183
2570,134,196
2570,135,202
2570,136,213
2570,137,205
2570,138,205
2570,139,209
2570,140,205
2570,141,205
2570,232,131
2570,233,131
2570,238,131
2570,243,168
2570,244,168
2570,245,215
2570,246,182
2570,248,182
2570,249,182
2570,251,198
2570,252,198
2570,253,211
2570,254,211
2570,255,212
2570,321,171
2570,322,183
2570,323,206
2570,324,195
2570,325,195
2570,326,195
2570,376,183
2570,382,194
2570,383,194
2570,386,208
2580,115,171
2580,116,171
2580,121,183
2580,122,193
2580,123,183
2580,124,193
2580,127,216
2580,128,196
2580,129,196
2580,130,216
2580,131,193
2580,132,196
2580,133,216
2580,134,196
2580,135,202
2580,136,213
2580,137,205
2580,138,205
2580,139,209
2580,140,205
2580,141,205
2580,232,131
2580,233,131
2580,238,131
2580,243,217
2580,244,168
2580,245,168
2580,248,182
2580,249,182
2580,251,198
2580,252,198
2580,253,211
2580,254,211
2580,255,212
2580,321,171
2580,322,216
2580,323,194
2580,324,195
2580,325,195
2580,326,218
2580,376,183
2580,383,194
2580,386,208
2590,121,183
2590,122,193
2590,123,183
2590,124,193
2590,127,196
2590,128,196
2590,129,196
2590,130,183
2590,131,193
2590,132,196
2590,133,183
2590,134,196
2590,135,202
2590,136,213
2590,137,205
2590,138,205
2590,139,205
2590,140,205
2590,141,205
2590,232,131
2590,233,131
2590,238,131
2590,243,194
2590,244,168
2590,245,168
2590,248,182
2590,249,182
2590,251,198
2590,252,198
2590,253,211
2590,254,211
2590,255,212
2590,321,171
2590,322,183
2590,323,168
2590,324,195
2590,325,195
2590,326,218
2590,327,183
2590,376,183
2590,386,208
2600,121,183
2600,122,193
2600,123,183
2600,124,193
2600,127,196
2600,128,196
2600,129,196
2600,130,196
2600,131,193
2600,132,196
2600,133,196
2600,134,196
2600,135,202
2600,136,213
2600,137,205
2600,138,205
2600,139,213
2600,140,205
2600,141,205
2600,232,131
2600,233,131
2600,238,131
2600,243,194
2600,244,168
2600,245,168
2600,248,182
2600,249,182
2600,251,198
2600,252,198
2600,253,211
2600,254,211
2600,255,212
2600,321,202
2600,322,183
2600,323,206
2600,324,195
2600,325,195
2600,326,218
2600,327,183
2600,376,183
2600,386,208
2610,121,183
2610,122,193
2610,123,183
2610,124,193
2610,127,196
2610,128,196
2610,129,196
2610,130,196
2610,131,193
2610,132,196
2610,133,196
2610,134,196
2610,135,202
2610,136,213
2610,137,205
2610,138,205
2610,139,213
2610,140,205
2610,141,205
2610,232,131
2610,233,131
2610,238,131
2610,243,194
2610,244,168
2610,245,168
2610,248,182
2610,249,182
2610,251,198
2610,252,198
2610,253,211
2610,254,211
2610,255,212
2610,321,202
2610,322,218
2610,323,168
2610,324,195
2610,325,195
2610,326,218
2610,327,195
2610,376,183
2610,386,208
2620,121,183
2620,122,193
2620,123,183
2620,124,193
2620,127,216
2620,128,196
2620,129,196
2620,130,196
2620,131,193
2620,132,196
2620,133,196
2620,134,216
2620,135,202
2620,136,213
2620,137,205
2620,138,205
2620,139,213
2620,140,205
2620,141,205
2620,232,131
2620,233,131
2620,238,131
2620,243,194
2620,244,168
2620,245,168
2620,248,182
2620,249,182
2620,251,198
2620,252,198
2620,253,211
2620,254,211
2620,255,212
2620,321,202
2620,322,218
2620,323,168
2620,324,195
2620,325,195
2620,326,218
2620,327,195
2620,376,183
2620,386,208
2630,121,183
2630,122,193
2630,123,183
2630,124,193
2630,127,216
2630,128,196
2630,129,196
2630,130,196
2630,131,193
2630,132,196
2630,133,183
2630,134,196
2630,135,202
2630,136,213
2630,137,205
2630,138,205
2630,139,213
2630,140,205
2630,141,205
2630,232,131
2630,233,131
2630,238,131
2630,244,168
2630,245,168
2630,248,182
2630,249,182
2630,251,198
2630,252,198
2630,253,211
2630,254,211
2630,255,212
2630,321,202
2630,322,218
2630,323,168
2630,324,195
2630,325,195
2630,326,183
2630,327,183
2630,376,183
2630,386,208
2640,121,183
2640,122,193
2640,123,183
2640,124,193
2640,127,196
2640,128,196
2640,129,196
2640,130,183
2640,131,193
2640,132,183
2640,133,183
2640,134,196
2640,135,202
2640,136,213
2640,137,205
2640,138,205
2640,139,213
2640,140,205
2640,141,205
2640,232,131
2640,233,131
2640,238,131
2640,244,168
2640,245,168
2640,248,182
2640,249,182
2640,251,198
2640,252,198
2640,253,211
2640,254,211
2640,255,212
2640,321,202
2640,322,218
2640,323,168
2640,324,195
2640,325,195
2640,326,183
2640,327,183
2640,376,183
2640,386,208
2650,121,183
2650,122,193
2650,123,183
2650,124,193
2650,127,196
2650,128,196
2650,129,196
2650,130,219
2650,131,193
2650,132,219
2650,133,219
2650,134,196
2650,135,202
2650,136,213
2650,137,205
2650,138,205
2650,139,213
2650,140,205
2650,141,205
2650,142,220
2650,232,131
2650,233,131
2650,238,131
2650,244,168
2650,245,168
2650,248,182
2650,249,182
2650,251,198
2650,252,198
2650,253,211
2650,254,211
2650,255,212
2650,321,202
2650,322,218
2650,323,168
2650,324,195
2650,325,195
2650,326,219
2650,327,219
2650,376,183
2650,386,208
2660,121,183
2660,122,193
2660,123,183
2660,124,193
2660,127,196
2660,128,196
2660,129,196
2660,130,219
2660,131,193
2660,132,219
2660,133,183
2660,134,196
2660,135,218
2660,136,218
2660,137,205
2660,138,205
2660,139,213
2660,140,205
2660,141,205
2660,142,211
2660,232,131
2660,233,131
2660,238,131
2660,244,168
2660,245,168
2660,248,182
2660,249,182
2660,251,198
2660,252,198
2660,253,211
2660,254,211
2660,255,212
2660,321,202
2660,322,218
2660,324,195
2660,325,195
2660,326,219
2660,327,183
2660,376,183
2660,386,208
2670,121,183
2670,122,193
2670,123,183
2670,124,193
2670,127,196
2670,128,216
2670,129,196
2670,130,196
2670,131,193
2670,132,196
2670,133,183
2670,134,216
2670,135,202
2670,136,202
2670,137,205
2670,138,205
2670,139,213
2670,140,205
2670,141,205
2670,142,211
2670,232,131
2670,233,131
2670,238,131
2670,244,168
2670,245,168
2670,248,182
2670,249,182
2670,251,168
2670,252,198
2670,253,211
2670,254,211
2670,255,212
2670,256,221
2670,257,221
2670,258,221
2670,321,202
2670,322,218
2670,324,195
2670,325,195
2670,326,196
2670,327,195
2670,376,183
2670,386,208
2680,121,183
2680,122,193
2680,123,183
2680,127,219
2680,128,196
2680,129,183
2680,130,219
2680,131,193
2680,132,219
2680,133,183
2680,134,196
2680,135,202
2680,136,202
2680,137,205
2680,138,205
2680,139,213
2680,140,205
2680,141,205
2680,142,221
2680,232,131
2680,233,131
2680,238,131
2680,244,168
2680,245,168
2680,248,182
2680,249,182
2680,251,168
2680,252,198
2680,253,211
2680,254,211
2680,255,212
2680,256,222
2680,257,221
2680,258,221
2680,321,202
2680,322,218
2680,324,195
2680,325,195
2680,326,219
2680,327,195
2680,376,183
2680,386,208
2690,121,183
2690,123,183
2690,127,219
2690,128,196
2690,129,183
2690,130,219
2690,131,193
2690,132,219
2690,133,183
2690,134,196
2690,135,202
2690,136,202
2690,137,205
2690,138,205
2690,139,213
2690,140,205
2690,141,205
2690,142,221
2690,232,131
2690,233,131
2690,238,131
2690,244,168
2690,245,168
2690,248,182
2690,249,182
2690,251,168
2690,252,168
2690,253,211
2690,254,211
2690,255,212
2690,256,222
2690,257,221
2690,258,221
2690,321,202
2690,322,213
2690,324,195
2690,325,195
2690,326,219
2690,327,195
2690,376,183
2690,386,208
2700,121,183
2700,123,183
2700,127,219
2700,128,196
2700,129,183
2700,130,219
2700,132,219
2700,133,219
2700,134,196
2700,136,202
2700,137,205
2700,138,205
2700,139,213
2700,140,205
2700,141,205
2700,142,221
2700,232,131
2700,233,131
2700,238,131
2700,244,168
2700,245,168
2700,248,182
2700,249,182
2700,251,168
2700,252,198
2700,253,211
2700,254,211
2700,255,212
2700,256,222
2700,257,221
2700,258,221
2700,321,202
2700,322,213
2700,324,195
2700,325,195
2700,326,219
2700,327,195
2700,376,183
2700,386,208
2710,121,183
2710,123,183
2710,127,196
2710,128,196
2710,129,218
2710,130,219
2710,132,196
2710,133,219
2710,134,196
2710,136,213
2710,137,205
2710,138,205
2710,139,213
2710,140,205
2710,141,205
2710,142,221
2710,232,131
2710,233,131
2710,238,131
2710,244,168
2710,245,168
2710,248,182
2710,249,182
2710,252,168
2710,253,211
2710,254,211
2710,255,212
2710,256,222
2710,257,221
2710,258,221
2710,322,218
2710,324,195
2710,325,195
2710,326,219
2710,327,195
2710,376,183
2710,386,208
2720,121,183
2720,123,183
2720,127,196
2720,128,196
2720,129,219
2720,130,219
2720,132,196
2720,133,219
2720,134,196
2720,136,213
2720,137,205
2720,138,205
2720,139,213
2720,140,205
2720,141,205
2720,142,221
2720,143,223
2720,232,131
2720,233,131
2720,238,131
2720,245,168
2720,248,182
2720,249,182
2720,252,168
2720,253,211
2720,254,211
2720,255,212
2720,256,222
2720,257,221
2720,258,221
2720,322,213
2720,324,195
2720,325,195
2720,326,219
2720,327,195
2720,376,183
2720,386,208
2730,121,183
2730,123,183
2730,127,219
2730,128,219
2730,129,218
2730,130,219
2730,132,196
2730,133,219
2730,134,219
2730,136,213
2730,137,205
2730,138,205
2730,139,213
2730,140,205
2730,141,205
2730,142,221
2730,143,223
2730,144,224
2730,232,131
2730,233,131
2730,238,131
2730,248,182
2730,249,182
2730,252,168
2730,253,211
2730,254,211
2730,255,212
2730,256,222
2730,257,221
2730,258,221
2730,277,131
2730,322,222
2730,324,195
2730,325,195
2730,326,219
2730,327,195
2730,376,183
2730,386,208
2740,121,183
2740,123,183
2740,127,196
2740,128,196
2740,129,219
2740,130,196
2740,132,219
2740,133,196
2740,134,196
2740,136,213
2740,137,205
2740,138,205
2740,139,213
2740,140,205
2740,141,205
2740,142,211
2740,143,223
2740,144,223
2740,232,131
2740,233,131
2740,238,131
2740,248,182
2740,249,182
2740,252,168
2740,253,211
2740,254,211
2740,255,212
2740,256,222
2740,257,221
2740,258,221
2740,277,225
2740,322,222
2740,324,195
2740,325,195
2740,326,219
2740,327,183
2740,376,183
2740,386,208
2750,121,183
2750,123,183
2750,127,196
2750,128,196
2750,129,219
2750,130,219
2750,132,219
2750,133,219
2750,134,196
2750,137,205
2750,138,205
2750,140,205
2750,141,205
2750,142,221
2750,143,223
2750,144,223
2750,232,131
2750,233,131
2750,238,131
2750,248,182
2750,249,182
2750,252,168
2750,253,211
2750,254,211
2750,255,212
2750,256,222
2750,257,221
2750,258,221
2750,277,225
2750,324,195
2750,325,195
2750,326,219
2750,327,183
2750,376,183
2750,386,208
2760,121,205
2760,123,183
2760,127,196
2760,128,196
2760,129,219
2760,130,219
2760,132,219
2760,133,219
2760,134,196
2760,137,205
2760,138,205
2760,140,205
2760,141,205
2760,142,226
2760,143,223
2760,144,223
2760,145,208
2760,232,131
2760,233,131
2760,238,131
2760,248,182
2760,249,182
2760,252,168
2760,253,211
2760,254,211
2760,255,212
2760,256,222
2760,257,221
2760,258,221
2760,277,225
2760,324,195
2760,325,195
2760,326,219
2760,327,227
2760,376,183
2760,386,208
2770,121,205
2770,123,183
2770,127,196
2770,128,196
2770,129,219
2770,130,219
2770,132,219
2770,133,219
2770,134,196
2770,137,205
2770,138,205
2770,140,205
2770,141,205
2770,142,226
2770,143,223
2770,144,223
2770,145,223
2770,232,131
2770,233,131
2770,238,131
2770,248,182
2770,249,182
2770,253,211
2770,254,211
2770,255,212
2770,256,222
2770,257,221
2770,258,221
2770,277,225
2770,324,195
2770,325,195
2770,326,219
2770,327,183
2770,376,131
2770,386,208
2780,121,183
2780,123,183
2780,127,196
2780,128,196
2780,129,219
2780,130,219
2780,132,219
2780,133,219
2780,134,196
2780,137,205
2780,138,205
2780,140,205
2780,141,205
2780,142,226
2780,143,223
2780,144,223
2780,145,228
2780,232,131
2780,233,131
2780,238,131
2780,248,182
2780,249,182
2780,253,211
2780,254,211
2780,256,222
2780,257,221
2780,258,221
2780,259,229
2780,277,225
2780,324,195
2780,325,230
2780,326,219
2780,327,183
2780,376,195
2780,386,208
2790,121,205
2790,123,183
2790,127,219
2790,128,219
2790,129,219
2790,130,219
2790,132,219
2790,133,219
2790,134,219
2790,137,205
2790,138,205
2790,140,205
2790,141,205
2790,142,211
2790,143,223
2790,144,223
2790,145,228
2790,232,131
2790,233,131
2790,238,131
2790,248,182
2790,249,182
2790,253,211
2790,254,211
2790,256,222
2790,257,221
2790,258,221
2790,259,221
2790,277,225
2790,324,195
2790,325,230
2790,326,219
2790,327,183
2790,376,195
2790,386,208
2800,121,205
2800,123,183
2800,127,196
2800,128,196
2800,129,219
2800,130,219
2800,132,219
2800,133,219
2800,134,196
2800,137,205
2800,138,205
2800,140,205
2800,141,205
2800,142,211
2800,143,223
2800,144,223
2800,145,223
2800,232,131
2800,233,131
2800,238,131
2800,248,182
2800,249,182
2800,253,211
2800,254,211
2800,256,222
2800,257,221
2800,258,221
2800,259,221
2800,277,225
2800,324,195
2800,325,195
2800,326,219
2800,327,183
2800,376,131
2800,386,208
2810,121,183
2810,123,183
2810,127,196
2810,128,196
2810,129,219
2810,130,219
2810,132,219
2810,133,219
2810,134,196
2810,137,205
2810,138,205
2810,140,183
2810,141,205
2810,142,211
2810,143,223
2810,144,223
2810,145,223
2810,232,131
2810,233,131
2810,238,131
2810,248,182
2810,249,182
2810,253,211
2810,254,211
2810,256,222
2810,257,221
2810,258,221
2810,259,229
2810,277,225
2810,324,195
2810,325,195
2810,326,219
2810,327,183
2810,376,131
2810,386,208
2820,121,183
2820,123,183
2820,127,196
2820,128,196
2820,129,219
2820,130,219
2820,132,219
2820,133,219
2820,134,196
2820,137,205
2820,138,205
2820,140,205
2820,141,205
2820,142,211
2820,143,223
2820,144,223
2820,145,223
2820,232,131
2820,233,131
2820,238,131
2820,248,182
2820,249,182
2820,253,211
2820,254,211
2820,256,222
2820,257,221
2820,258,221
2820,259,229
2820,277,225
2820,324,195
2820,325,195
2820,326,231
2820,327,227
2820,328,231
2820,376,227
2820,386,208
2830,121,183
2830,123,183
2830,127,219
2830,128,219
2830,129,219
2830,130,219
2830,132,219
2830,133,219
2830,134,219
2830,137,205
2830,138,205
2830,140,205
2830,141,205
2830,142,211
2830,143,223
2830,144,223
2830,145,223
2830,146,232
2830,232,131
2830,233,131
2830,238,131
2830,248,131
2830,249,131
2830,253,211
2830,254,211
2830,256,222
2830,257,221
2830,258,221
2830,259,229
2830,277,225
2830,324,195
2830,325,195
2830,326,231
2830,327,227
2830,328,231
2830,354,208
2830,376,227
2830,386,208
2840,121,183
2840,123,183
2840,127,219
2840,128,219
2840,129,219
2840,130,219
2840,132,219
2840,133,219
2840,137,205
2840,138,205
2840,140,205
2840,141,205
2840,142,211
2840,143,223
2840,144,223
2840,145,223
2840,146,232
2840,147,233
2840,232,131
2840,233,131
2840,238,131
2840,248,131
2840,249,131
2840,253,211
2840,254,211
2840,256,222
2840,257,221
2840,258,221
2840,259,229
2840,277,225
2840,324,195
2840,325,195
2840,326,231
2840,327,229
2840,328,231
2840,354,208
2840,376,195
2850,121,183
2850,123,183
2850,127,219
2850,128,219
2850,129,219
2850,130,219
2850,132,219
2850,133,219
2850,137,205
2850,138,205
2850,140,205
2850,141,205
2850,142,211
2850,143,223
2850,144,223
2850,145,228
2850,146,232
2850,147,232
2850,232,131
2850,233,131
2850,238,131
2850,248,131
2850,249,131
2850,253,211
2850,254,211
2850,256,222
2850,257,221
2850,258,221
2850,259,229
2850,277,223
2850,324,195
2850,325,195
2850,326,231
2850,327,229
2850,328,231
2850,354,208
2850,376,195
2860,121,183
2860,123,183
2860,128,219
2860,129,219
2860,130,219
2860,132,219
2860,133,219
2860,137,205
2860,138,205
2860,140,234
2860,141,234
2860,142,195
2860,143,223
2860,144,223
2860,145,228
2860,146,232
2860,147,232
2860,232,131
2860,233,131
2860,238,131
2860,248,131
2860,249,131
2860,253,211
2860,254,211
2860,256,222
2860,257,221
2860,258,221
2860,259,229
2860,277,223
2860,324,195
2860,325,195
2860,326,231
2860,327,229
2860,328,231
2860,354,208
2860,376,195
2870,123,183
2870,128,219
2870,129,219
2870,130,219
2870,132,219
2870,133,219
2870,137,205
2870,138,205
2870,140,234
2870,141,234
2870,142,195
2870,143,223
2870,144,223
2870,145,228
2870,146,232
2870,147,232
2870,232,131
2870,233,131
2870,238,131
2870,248,131
2870,249,131
2870,253,211
2870,254,211
2870,256,222
2870,257,221
2870,258,221
2870,259,221
2870,277,223
2870,324,195
2870,325,195
2870,326,231
2870,327,229
2870,328,231
2870,354,208
2870,376,195
2880,128,219
2880,129,219
2880,130,219
2880,132,219
2880,133,219
2880,137,205
2880,138,205
2880,140,234
2880,141,234
2880,142,195
2880,143,223
2880,144,223
2880,145,228
2880,146,232
2880,147,232
2880,232,131
2880,233,131
2880,238,131
2880,248,131
2880,249,131
2880,253,211
2880,254,211
2880,256,222
2880,257,211
2880,258,211
2880,259,229
2880,277,223
2880,324,195
2880,325,195
2880,326,231
2880,327,227
2880,328,231
2880,354,208
2880,376,195
2890,128,219
2890,129,219
2890,130,219
2890,132,219
2890,133,219
2890,137,205
2890,138,205
2890,140,205
2890,141,205
2890,142,195
2890,143,223
2890,144,223
2890,145,223
2890,146,232
2890,147,232
2890,232,131
2890,233,131
2890,238,131
2890,248,131
2890,249,131
2890,253,211
2890,254,211
2890,256,222
2890,257,211
2890,258,211
2890,259,229
2890,277,223
2890,324,195
2890,325,195
2890,326,231
2890,327,227
2890,328,231
2890,354,208
2890,376,195
2900,128,219
2900,129,219
2900,130,219
2900,132,219
2900,133,219
2900,137,205
2900,138,205
2900,140,205
2900,141,205
2900,142,195
2900,143,223
2900,144,223
2900,145,223
2900,146,232
2900,147,232
2900,232,131
2900,233,131
2900,238,131
2900,248,131
2900,249,131
2900,253,211
2900,254,211
2900,256,222
2900,257,211
2900,258,211
2900,259,229
2900,277,223
2900,324,229
2900,325,229
2900,326,231
2900,327,227
2900,328,231
2900,354,208
2900,355,235
2900,356,235
2900,357,235
2900,376,195
2910,129,219
2910,132,219
2910,137,205
2910,138,205
2910,140,205
2910,141,205
2910,142,195
2910,143,223
2910,144,223
2910,145,223
2910,146,232
2910,147,232
2910,232,131
2910,233,131
2910,238,131
2910,248,131
2910,249,131
2910,253,211
2910,254,211
2910,256,222
2910,257,211
2910,258,211
2910,259,229
2910,277,223
2910,324,229
2910,325,229
2910,326,231
2910,327,227
2910,328,231
2910,354,208
2910,355,208
2910,356,235
2910,357,235
2910,376,195
2920,132,219
2920,137,205
2920,138,205
2920,140,234
2920,141,234
2920,142,195
2920,143,223
2920,144,223
2920,145,223
2920,146,232
2920,147,232
2920,232,131
2920,233,131
2920,238,131
2920,248,131
2920,249,131
2920,253,211
2920,254,211
2920,256,222
2920,257,211
2920,258,211
2920,259,229
2920,277,223
2920,324,229
2920,325,229
2920,326,219
2920,327,227
2920,328,231
2920,354,208
2920,355,208
2920,356,235
2920,357,235
2920,376,195
2930,140,205
2930,141,205
2930,142,195
2930,143,223
2930,144,223
2930,145,223
2930,146,232
2930,147,232
2930,232,131
2930,233,131
2930,238,131
2930,248,131
2930,249,131
2930,253,211
2930,254,211
2930,256,222
2930,258,195
2930,259,229
2930,277,223
2930,324,195
2930,325,229
2930,326,219
2930,327,227
2930,328,231
2930,354,208
2930,355,208
2930,356,235
2930,357,235
2930,376,236
2940,140,205
2940,141,205
2940,142,195
2940,143,223
2940,144,223
2940,145,223
2940,146,232
2940,147,232
2940,232,131
2940,233,131
2940,238,131
2940,248,131
2940,249,131
2940,253,211
2940,254,211
2940,256,222
2940,258,195
2940,259,229
2940,277,223
2940,324,229
2940,325,229
2940,326,227
2940,327,227
2940,328,231
2940,354,208
2940,355,208
2940,356,235
2940,357,235
2940,376,236
2950,140,205
2950,141,205
2950,142,195
2950,143,236
2950,144,223
2950,145,223
2950,146,232
2950,147,232
2950,148,237
2950,149,237
2950,232,131
2950,233,131
2950,238,131
2950,248,131
2950,249,131
2950,253,211
2950,254,211
2950,256,222
2950,258,195
2950,259,229
2950,277,223
2950,324,229
2950,325,229
2950,326,227
2950,327,227
2950,328,231
2950,354,208
2950,355,208
2950,356,235
2950,357,235
2950,376,236
2960,140,205
2960,141,205
2960,142,195
2960,143,236
2960,144,223
2960,145,223
2960,146,232
2960,147,232
2960,148,237
2960,149,237
2960,232,131
2960,233,131
2960,238,131
2960,248,131
2960,249,131
2960,253,211
2960,254,211
2960,256,222
2960,258,195
2960,259,229
2960,277,223
2960,324,195
2960,325,195
2960,326,227
2960,327,227
2960,328,231
2960,354,208
2960,355,208
2960,356,235
2960,357,235
2960,376,236
2970,142,195
2970,143,195
2970,144,223
2970,145,223
2970,146,232
2970,147,232
2970,148,237
2970,149,237
2970,232,131
2970,233,131
2970,238,131
2970,248,131
2970,249,131
2970,253,211
2970,254,211
2970,256,222
2970,258,195
2970,259,238
2970,277,223
2970,324,229
2970,325,229
2970,326,227
2970,327,227
2970,328,231
2970,354,208
2970,355,208
2970,356,235
2970,357,235
2970,376,195
2980,142,195
2980,143,223
2980,144,239
2980,145,223
2980,146,232
2980,147,232
2980,148,237
2980,149,237
2980,232,131
2980,233,131
2980,238,131
2980,248,240
2980,249,240
2980,253,211
2980,254,211
2980,256,222
2980,258,195
2980,259,238
2980,277,223
2980,324,229
2980,325,229
2980,326,227
